anio,tasa_descuento,edad,sexo,coeficiente,fuente
2016,5.34,83,Hombre,3.6979796366382,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,83,Mujer,4.4905503376656,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,84,Hombre,3.4892743003016,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,84,Mujer,4.2432581226818,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,85,Hombre,3.2900461913600,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,85,Mujer,4.0052031984013,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,86,Hombre,3.1003997719605,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,86,Mujer,3.7766200467866,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,87,Hombre,2.9203503106742,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,87,Mujer,3.5577294611321,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,88,Hombre,2.7499530630277,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,88,Mujer,3.3486619501120,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,89,Hombre,2.5890765187223,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,89,Mujer,3.1493720647435,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,90,Hombre,2.4375416284976,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,90,Mujer,2.9597363557555,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,91,Hombre,2.2953113429630,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,91,Mujer,2.7793521746169,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
2016,5.34,92,Hombre,2.1618470011751,PDF Ministerio del Trabajo TABLA-DE-COEFICIENTE-ANO-2016-.pdf
